id,titre,date,popularite,note,synopsis,budget,revenu,duree,genres,langue_originale,site_officiel,poster_url,backdrop_url,genre_principal
640,Arrête-moi si tu peux,2002-12-16,15.822,7.979,"Dans les années soixante, le jeune Frank Abagnale Jr. est passé maître dans l’art de l’escroquerie, allant jusqu’à détourner 2,5 millions de dollars et à figurer sur les listes du FBI comme l’un des dix individus les plus recherchés des États‐Unis. Véritable caméléon, Frank revêt des identités aussi diverses que celles de pilote de ligne, de médecin, de professeur d’université ou encore d’assistant du procureur. Carl Hanratty, agent du FBI à l’apparence stricte, fait de la traque de Frank Abagnale Jr. sa mission prioritaire, mais ce dernier reste pendant longtemps insaisissable…",52000000,352114312,141,"Drame, Crime",en,"",https://image.tmdb.org/t/p/w500/nafyoqVGi87AwaV51GSJ0pk97gs.jpg,https://image.tmdb.org/t/p/w1280/ggC3Brchf4RqPitEh7cROFoeAWn.jpg,Drame
1571470,"Les Rats : Une histoire \"The Witcher\"",2025-10-29,13.3388,5.205,"Pour monter un braquage risqué, six hors-la-loi un peu décalés doivent relever un défi inédit : se faire confiance... et s'en remettre à un sorceleur à la dérive.",0,0,80,"Fantastique, Drame, Aventure",en,https://www.netflix.com/fr/title/81572393,https://image.tmdb.org/t/p/w500/si2BOk5ZOs0tFxegwJDH1gTkxqh.jpg,https://image.tmdb.org/t/p/w1280/en0NbTEjf3qKokHvwGeaq9DBPIP.jpg,Drame
1068452,Hi Nanna,2023-12-07,13.8574,7.974,La vie d'un père attentionné et de son enfant de 6 ans prend un tournant radical lorsque la femme qu'il aime épouse quelqu'un d'autre.,7819000,9184966,155,"Drame, Familial, Romance",te,"",https://image.tmdb.org/t/p/w500/hhMLtq9m1aK0dpY9Wcq26XeDH2z.jpg,https://image.tmdb.org/t/p/w1280/2vxKa3gMHc84O1iHRkslqeHSsxE.jpg,Drame
614409,À tous les garçons : pour toujours et à jamais,2021-02-12,14.9954,7.513,"Tout a commencé avec une lettre d'amour, puis s'est poursuivi avec une nouvelle romance. Et maintenant, que réserve l'avenir à Lara Jean et Peter ?",0,0,109,"Romance, Comédie, Drame",en,"",https://image.tmdb.org/t/p/w500/hEPXEchrF7aZ1U2dhuaJCOALWTk.jpg,https://image.tmdb.org/t/p/w1280/qjhcTGnjxYJqwBGlDzZkYWmne6e.jpg,Drame
43237,Portland Exposé,1957-08-11,14.9277,5.8,"",0,0,72,"Crime, Drame",en,"",https://image.tmdb.org/t/p/w500/lVp2mZ8n2jJOAgE1mSYe9YuPzdB.jpg,https://image.tmdb.org/t/p/w1280/bQZWyAdQ3qbJ5vz5cAReVCUKmkT.jpg,Drame
119193,Ce que le jour doit à la nuit,2012-09-12,14.8061,7.7,"Algérie, années 1930. Younes a 9 ans lorsqu'il est confié à son oncle pharmacien à Oran. Rebaptisé Jonas, il grandit parmi les jeunes de Rio Salado dont il devient l'ami. Dans la bande, il y a Emilie, la fille dont tous sont amoureux. Entre Jonas et elle naîtra une grande histoire d'amour, qui sera bientôt troublée par les conflits qui agitent le pays.",17,0,159,"Drame, Romance",fr,"",https://image.tmdb.org/t/p/w500/yNxNtEb5PelTqH9PpLIcnWyhvWz.jpg,https://image.tmdb.org/t/p/w1280/ts5284n2iDF205O8dBGRz4T66YC.jpg,Drame
36885,Les Provocatrices,1972-02-17,14.7798,4.2,"Troisième volet des \"Schoolgirl Report\"",0,0,97,"Comédie, Drame",de,"",https://image.tmdb.org/t/p/w500/je1baGAsqwenLxHmOr3zYXsQeCL.jpg,https://image.tmdb.org/t/p/w1280/15N98I8Hct39Tek2CtWbTgsy34a.jpg,Drame
9090,Extravagances,1995-09-08,14.7499,7.4,"Noxeema Jackson, Vida Boheme et Chi Chi Rodriguez, trois drag queens, se préparent à participer au concours de beauté à Hollywood. Elles ont rassemblé leurs maigres économies et acheté une vieille Cadillac décapotable. Mais voilà qu'au beau milieu du Midwest leur voiture tombe en panne et les trois amies sont projetées au cœur de l'Amérique profonde...",0,47774193,109,"Comédie, Drame",en,"",https://image.tmdb.org/t/p/w500/sfjgXmwuAOK9uWDsH8UaxGy3UnB.jpg,https://image.tmdb.org/t/p/w1280/xga9dXEIJHAjNLGMjw4VDPH7LJB.jpg,Drame
769,Les Affranchis,1990-09-12,14.5099,8.454,"Brooklyn, dans les années 50. Depuis l'enfance, le jeune Henry Hill rêve de devenir gangster. À 16 ans, il se met en selle auprès de Paul Cicero, un caïd local, et commet ses premiers délits. Arrêté et interrogé, il refuse de parler et gagne ainsi le respect du milieu. À sa sortie de prison, il fait la connaissance de James Conway et de Tommy DeVito, deux truands d'une extrême violence, et se lance avec eux dans des trafics de grande envergure. Karen, une jeune bourgeoise qu'il courtise et finit par épouser, ne devine sa profession qu'après être passée devant l'officier d'état-civil. Grisé par le succès, Henry multiplie les coups les plus audacieux…",25000000,47072327,141,"Drame, Crime",en,"",https://image.tmdb.org/t/p/w500/kc55cCUCZKtAFpsCnZKM5uLBzwh.jpg,https://image.tmdb.org/t/p/w1280/gILte6Zd7m1YneIr6MVhh30S9pr.jpg,Drame
335984,Blade Runner 2049,2017-10-04,14.4789,7.587,"En 2049, la société est fragilisée par les nombreuses tensions entre les humains et leurs esclaves créés par bioingénierie. L’officier K est un Blade Runner : il fait partie d’une force d’intervention d’élite chargée de trouver et d’éliminer ceux qui n’obéissent pas aux ordres des humains. Lorsqu’il découvre un secret enfoui depuis longtemps et capable de changer le monde, les plus hautes instances décident que c’est à son tour d’être traqué et éliminé. Son seul espoir est de retrouver Rick Deckard, un ancien Blade Runner qui a disparu depuis des décennies…",150000000,259239658,164,"Science-Fiction, Drame",en,"",https://image.tmdb.org/t/p/w500/qWD9E0Wgn8w6nMMutCNFAUiSHrX.jpg,https://image.tmdb.org/t/p/w1280/mVr0UiqyltcfqxbAUcLl9zWL8ah.jpg,Drame
295300,Il diario segreto di una minorenne,1968-02-01,14.4247,0.0,"",0,0,87,Drame,it,"",https://image.tmdb.org/t/p/w500/aG7wqEh4oesC4RjqOXnaAIJffkx.jpg,"",Drame
1308821,Unang Tikim,2024-08-07,14.313,5.063,"",0,0,99,"Romance, Drame",tl,"",https://image.tmdb.org/t/p/w500/oDWZS6LznvdH7mZOYfCro0ISJCM.jpg,https://image.tmdb.org/t/p/w1280/5r2NPZgYBB8ALBL3q4iX9AjTLJ6.jpg,Drame
11324,Shutter Island,2010-02-14,14.1796,8.202,"En 1954, le marshal Teddy Daniels et son coéquipier Chuck Aule sont envoyés enquêter sur l’île de Shutter Island, dans un hôpital psychiatrique où sont internés de dangereux criminels. L’une des patientes, Rachel Solando, a inexplicablement disparu. Comment la meurtrière a‐t‐elle pu sortir d’une cellule fermée de l’extérieur ? Le seul indice retrouvé dans la pièce est une feuille de papier sur laquelle on peut lire une suite de chiffres et de lettres sans signification apparente. Œuvre cohérente d’une malade, ou cryptogramme ?",80000000,294804195,138,"Drame, Thriller, Mystère",en,"",https://image.tmdb.org/t/p/w500/fQ0vGVTtxjCdAJnxwPZ88O3Wzrh.jpg,https://image.tmdb.org/t/p/w1280/rbZvGN1A1QyZuoKzhCw8QPmf2q0.jpg,Drame
127678,Alice: O Primeiro Dia do Resto da Minha Vida,2010-11-20,14.1648,6.8,"",0,0,73,Drame,pt,"",https://image.tmdb.org/t/p/w500/ezckIsTR65UjIQDcvGXDiqjBWUk.jpg,"",Drame
1094677,Arnoldo Mondadori - I libri per cambiare il mondo,2022-12-21,14.0207,5.5,"",0,0,92,"Drame, Téléfilm, Documentaire",it,"",https://image.tmdb.org/t/p/w500/tQtK78GtQrF28i94VGGOJvwZLQ2.jpg,"",Drame
16869,Inglourious Basterds,2009-08-02,13.8976,8.214,"Dans la France occupée de 1940, un groupe de soldats juifs américains, les bâtards, mène des actions punitives particulièrement sanglantes contre les nazis du Troisième Reich. Leur chemin rencontre celui de Shosanna Dreyfus, une jeune juive réfugiée à Paris exploitante d'une salle de cinéma qui entend elle aussi assouvir sa propre vengeance envers les nazis.",70000000,321457747,153,"Drame, Thriller, Guerre",en,https://www.uphe.com/movies/inglourious-basterds,https://image.tmdb.org/t/p/w500/lPKwFzX4TiWLA4Mo5Bnf8aIIrJm.jpg,https://image.tmdb.org/t/p/w1280/hwNtEmmugU5Yd7hpfprNWI0DGIn.jpg,Drame
361790,Ninguém Ama Ninguém por Mais de Dois Anos,2015-11-12,13.8778,5.909,"",0,0,88,"Drame, Romance, Comédie",pt,"",https://image.tmdb.org/t/p/w500/aPkpQo594Aw4FC0RD5qKdYxR2qd.jpg,https://image.tmdb.org/t/p/w1280/kl3Y9G7C4OO1LBmjUuSf88yUq1U.jpg,Drame
8966,"Twilight, chapitre 1 : Fascination",2008-11-20,13.8669,6.284,"Isabella Swan, 17 ans, déménage à Forks, petite ville pluvieuse dans l'État de Washington, pour vivre avec son père. Elle s'attend à ce que sa nouvelle vie soit aussi ennuyeuse que la ville elle-même. Or, au lycée, elle est terriblement intriguée par le comportement d'une étrange fratrie, deux filles et trois garçons. Bella tombe follement amoureuse de l'un d'eux, Edward Cullen. Une relation sensuelle et dangereuse commence alors entre les deux jeunes gens : lorsque Isabella comprend que Edward est un vampire, il est déjà trop tard.",37000000,393616788,122,"Fantastique, Drame, Romance",en,"",https://image.tmdb.org/t/p/w500/8phJ4i9m1tBDJbOwwQPvdeWhN2h.jpg,https://image.tmdb.org/t/p/w1280/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,Drame
28178,Hatchi,2009-06-08,13.8605,8.011,"Pour Parker, professeur de musique à l'université, l'arrivée dans la famille du chien Hatchi est un heureux événement. L'animal prend sa place auprès de chacun, mais c'est avec Parker qu'il passe le plus de temps. Chaque matin, le chien accompagne son maître à la gare où celui-ci prend son train, et revient l'attendre chaque soir. Cet attendrissant rituel rythme la vie de tous ceux qui en sont témoins… jusqu'au jour où Parker ne revient pas… Hatchi va continuer à attendre le retour de son maître chaque jour, jusqu'à la fin. Cette fidélité et cette patience vont bouleverser tous ceux qui connaissent Hatchi et faire de lui une légende.",16000000,46800000,92,"Drame, Familial",en,"",https://image.tmdb.org/t/p/w500/cXZpNMUwrlnNRXwDc8yQaQx17W7.jpg,https://image.tmdb.org/t/p/w1280/9Eo6FPq6A4aMeOe4tTmNKwUZRvM.jpg,Drame
1135855,Kelas Bintang - Mangga Muda,2023-05-10,13.8564,8.0,"",0,0,42,"Drame, Romance",mi,"",https://image.tmdb.org/t/p/w500/3H0p2Q631g09LJBG3JzuGzd0x50.jpg,https://image.tmdb.org/t/p/w1280/lRidOycOdmrvpCfvhNFwvMaC1BH.jpg,Drame
209201,Trouble Sleeping,2008-08-24,13.8101,4.0,"",0,0,107,Drame,en,"","","",Drame
272,Batman Begins,2005-06-10,13.7746,7.719,"Alors que le souvenir de ses parents assassinés le hante, Bruce Wayne, désemparé, erre à travers le monde cherchant les moyens de combattre l'injustice et ses propres peurs. Avec l'aide de son dévoué majordome et homme de confiance Alfred, de l'inspecteur Jim Gordon et de son allié Lucius Fox, Wayne revient à Gotham City et révèle son alter ego : Batman, un justicier masqué qui utilise sa force, son intelligence et une batterie d'armes high-tech pour combattre les forces sinistres qui menacent la ville…",150000000,374218673,140,"Drame, Crime, Action",en,"",https://image.tmdb.org/t/p/w500/taKcn26BMWnsUcMFSlr5RfGDtFB.jpg,https://image.tmdb.org/t/p/w1280/y9AuabF1SXnn3xZ0tAJLLhv33Uj.jpg,Drame
13885,Sweeney Todd : Le Diabolique Barbier de Fleet Street,2007-12-20,13.6957,7.178,"Issue du folklore anglais, « Sweeney Todd » raconte l'histoire morbide d'un barbier, Benjamin Barker, condamné au XIXème siècle à tort au bagne par un juge corrompu en Australie, d'où il s'évade quinze ans plus tard. Décidé à retrouver sa femme et son enfant, il retourne en Angleterre sous le nom de Sweeney Todd, mais découvre que le fameux juge est sur le point d'épouser sa fille ! Désespéré, il plonge peu à peu dans la folie et décide de prendre sa vengeance. Se met alors en place un monstrueux carnage… Avec la collaboration de Madame Lovett, amoureuse de lui depuis toujours, il tranche la gorge de ses clients, pendant qu'elle accommode les corps dans ses fameuses tourtes à la viande.",50000000,152000000,115,"Drame, Horreur",en,"",https://image.tmdb.org/t/p/w500/kXmpHGS2p1DACpDA3bwRSI380xN.jpg,https://image.tmdb.org/t/p/w1280/obYVvi6eD4rjFeC7g4uoZQPIh7F.jpg,Drame
8587,Le Roi lion,1994-06-15,13.6828,8.256,"Disney présente l'histoire de Simba, un fougueux lionceau qui « voudrait déjà être roi ». Éloigné par son sombre et ambitieux oncle Scar, Simba profite de la vie avec ses drôles de compagnons Timon et Pumbaa, oubliant son rang et ses responsabilités. Mais son destin l'appelle à rentrer auprès des siens et à reprendre sa place dans le Grand Cercle de la Vie.",45000000,763455561,88,"Familial, Animation, Drame, Aventure",en,http://movies.disney.com/the-lion-king,https://image.tmdb.org/t/p/w500/n6UChiAOSTHGih2FBactLjA4Cdt.jpg,https://image.tmdb.org/t/p/w1280/q00H8EqULYSK74lgevMkhmGGLHn.jpg,Drame
1409235,Las Ilusyunadas,2025-01-10,16.4087,5.429,"",0,0,90,Drame,tl,"",https://image.tmdb.org/t/p/w500/eLCoMknSWjYTb5ObQIAmgzqhgSM.jpg,https://image.tmdb.org/t/p/w1280/wFbBkNnwdvvF8RhGgaNKzA5CazQ.jpg,Drame
286217,Seul sur Mars,2015-09-30,13.6397,7.691,"Au cours d’une mission spatiale habitée sur Mars, et à la suite d’un violent orage, l’astronaute Mark Watney est laissé pour mort et abandonné sur place par son équipage. Mais Watney a survécu et se retrouve seul sur cette planète hostile. Avec de maigres provisions, il ne doit compter que sur son ingéniosité, son bon sens et son intelligence pour survivre et trouver un moyen d’alerter la Terre qu’il est encore vivant. À des millions de kilomètres de là, la NASA et une équipe de scientifiques internationaux travaillent sans relâche pour ramener « le Martien » sur terre, pendant que, en parallèle, ses coéquipiers tentent secrètement d’organiser une audacieuse voire impossible mission de sauvetage.",108000000,631058917,144,"Drame, Aventure, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/51CqiKVStZ2YPx64iPs3LDDiQnt.jpg,https://image.tmdb.org/t/p/w1280/sq8oUjbBvKkqv9h0Ns5rQbbquhZ.jpg,Drame
356300,Comment organiser une orgie dans une petite ville,2015-09-19,13.5437,5.1,Une femme qui écrit sur le sexe dans une grande ville revient dans sa ville natale pour accomplir une vieille vengeance.,0,24532,105,"Drame, Comédie",en,"",https://image.tmdb.org/t/p/w500/dqvgPm9FL0rYVacivV4eyr1XKfb.jpg,https://image.tmdb.org/t/p/w1280/jdXBBuoRR3jPkRQNE6cYTj5eesG.jpg,Drame
103,Taxi Driver,1976-02-09,13.4685,8.1,"Vétéran de la Guerre du Vietnam, Travis Bickle est chauffeur de taxi dans la ville de New York. Ses rencontres nocturnes et la violence quotidienne dont il est témoin lui font peu à peu perdre la tête. Il se charge bientôt de délivrer une prostituée mineure de ses souteneurs.",1900000,28579636,115,"Crime, Drame",en,"",https://image.tmdb.org/t/p/w500/iyHQrfNsjZlfHJ8hyhNi0yAFnZa.jpg,https://image.tmdb.org/t/p/w1280/5MVSXJieOhbyZudCnV1H4YJpfPV.jpg,Drame
475557,Joker,2019-10-01,13.3947,8.131,"Dans les années 1980, à Gotham City, Arthur Fleck, un humoriste de stand‐up raté, bascule dans la folie et devient le Joker.",55000000,1078958629,122,"Crime, Thriller, Drame",en,"",https://image.tmdb.org/t/p/w500/tWjJ3ILjsbTwKgXxEv48QAbYZ19.jpg,https://image.tmdb.org/t/p/w1280/hO7KbdvGOtDdeg0W4Y5nKEHeDDh.jpg,Drame
1118031,Apocalypse Z : le début de la fin,2024-10-04,13.3675,6.724,"Lorsqu'une sorte de rage qui transforme les gens en créatures agressives se répand sur la planète, Manel s'isole chez lui avec son chat, ne comptant que sur son intelligence pour survivre. Mais bientôt, ils doivent partir à la recherche de nourriture, par terre et par mer, en esquivant de nombreux dangers.",0,500000,119,"Drame, Action, Horreur",es,"",https://image.tmdb.org/t/p/w500/y1zseasmkIWs2IKIIVQOU5UuwaK.jpg,https://image.tmdb.org/t/p/w1280/lTYGtgDRygku7iiFLWyiEc4wLzz.jpg,Drame
11036,N'oublie jamais,2004-06-25,13.0828,7.892,"Atteinte de la maladie d'Alzheimer, Allie vit en maison de retraite. Chaque jour, Noah lui lit le même livre. Il s'agit du carnet où Allie a consigné sa propre histoire, lorsqu'elle a appris sa maladie. Pour ne pas oublier ses sentiments, elle a écrit, et Noah, inlassablement, lui relit ses propres mots. À travers eux, on la découvre dans les années trente, éperdument amoureuse d'un jeune homme, Noah, que sa mère fera tout pour éloigner d'elle, sa situation n'étant pas jugée assez bonne. Après des années de séparation, à la fin de la Seconde Guerre mondiale, Allie s'apprête à épouser un avocat. Lorsque, par le journal, elle apprend le retour de Noah, l'envie lui prend de le revoir. Échappant à une vie de convenance, les deux jeunes gens se retrouvent et découvrent que leur amour est resté intact. Ils passeront le reste de leur vie ensemble, jusqu'à ce que la mémoire les sépare.",29000000,115600000,123,"Romance, Drame",en,"",https://image.tmdb.org/t/p/w500/9ToPVg24WmFErxRe0wMAx0lacBE.jpg,https://image.tmdb.org/t/p/w1280/zdXnJqBaGFVtLoPNuMeKfEYUViZ.jpg,Drame
322766,Tes milliards m'appartiennent,2015-06-08,10.238,5.362,"L'histoire vraie de Ben Novack Jr., héritier richissime d'une puissante famille en Floride assassiné par son épouse Narcy...",0,0,86,"Crime, Drame, Thriller",en,"",https://image.tmdb.org/t/p/w500/97MjYAwQDVDNGZ0Ho0efZWgKSdO.jpg,https://image.tmdb.org/t/p/w1280/46GDkiMoB0nIsSZpLtaoLbCwaks.jpg,Drame
415283,Pop in Q,2016-12-23,11.7733,5.3,"Ce film s'inspire d'éléments de contes jeunesses, de combats et d'aventure dans un monde fantastique.  L'histoire débute quelques jours avant la remise des diplômes dans un collège. Cinq filles sont préoccupées de leurs vies futures dans le monde réel. En effet, ces cinq jeunes filles se sont rencontrées dans un monde imaginaire. Ce monde connait une grande crise qui risque de le faire disparaître. Pour le sauver, elles doivent unir leurs cœurs au cours d'une danse. Pourront-elle sauver ce monde tout en obtenant leur diplôme ?",0,0,95,"Animation, Fantastique, Musique, Drame, Aventure",ja,"",https://image.tmdb.org/t/p/w500/pk3Q0U7dh3wf3c3J3cagqz0zUE9.jpg,https://image.tmdb.org/t/p/w1280/hqWDlweByJpuaHm0b1IakGGwVp3.jpg,Drame
16052,Selena,1997-03-21,13.2017,7.7,"Le film raconte l'histoire vraie de Selena Quintanilla-Perez qui était la chanteuse latina la plus populaire lorsqu'elle fut assassinée en 1995 à l'âge de 23 ans. On y découvre ou redécouvre les concerts inoubliables qui ont assuré sa popularité, des moments douloureux, comme les tensions au sein de sa famille, mais aussi des instants de bonheur comme son mariage secret avec le guitariste Chris Perez.",20000000,60000000,127,"Drame, Musique, Histoire",en,"",https://image.tmdb.org/t/p/w500/j8xX3yBAFOayfSaImgLZPnAcdWz.jpg,https://image.tmdb.org/t/p/w1280/gHuYLoBIOXug2azA5NYsXcaxsEm.jpg,Drame
1502147,"Cariñena, vino del mar",2025-06-20,11.4148,6.4,"",0,0,0,Drame,es,"",https://image.tmdb.org/t/p/w500/mrcydPLFg2J3I5p56VtetNHMd5A.jpg,https://image.tmdb.org/t/p/w1280/ucaRnwiGWFHS5umIaslPdW9Txrv.jpg,Drame
1266992,Balinsasayaw,2024-05-17,10.8639,5.3,"",0,0,98,Drame,tl,"",https://image.tmdb.org/t/p/w500/5gotyf6pPf9ZbDSW0yBLXMpDmmP.jpg,https://image.tmdb.org/t/p/w1280/s4su6J8opkWW9ibqfBdG6oae5iw.jpg,Drame
1588846,Ekis,2025-12-19,11.3091,0.0,"",0,0,0,Drame,tl,"",https://image.tmdb.org/t/p/w500/vuUvGqqGabV422qzjGWPlhRuvN0.jpg,https://image.tmdb.org/t/p/w1280/4b8a82ogO1TMlBwreXTR5vqCJjM.jpg,Drame
111914,Konji vrani,2007-07-06,9.4639,5.1,"",0,0,98,Drame,sr,"","","",Drame
210577,Gone Girl,2014-10-01,11.7865,7.889,"Amy et Nick forment en apparence un couple modèle. Victimes de la crise, ils quittent Manhattan pour retourner s'installer dans la ville du Missouri où Nick a grandi. Mais le jour de leur 5ème anniversaire de mariage, Amy disparaît et Nick retrouve leur maison saccagée. Lors de l'enquête tout semble accuser Nick. Celui‐ci décide, de son côté, de tout faire pour savoir ce qui est arrivé à Amy et découvre qu'elle lui dissimulait beaucoup de choses.",61000000,370890259,145,"Mystère, Thriller, Drame",en,"",https://image.tmdb.org/t/p/w500/7xkJ1ACu40BjzLHVPRILWjFvW7.jpg,https://image.tmdb.org/t/p/w1280/iWak7wT0j6ycCc8lKr4NBz9c7n5.jpg,Drame
1136867,Materialists,2025-06-12,10.9915,6.5,"Employée d'une agence de rencontre new-yorkaise, Lucy a pour tâche de dénicher le meilleur parti possible pour des clientes aux nombreuses exigences. Après de nombreuses années sans attache, elle se décide enfin à fréquenter Harry, héritier d'une grande fortune rencontré au mariage d'une cliente. Au même moment, John, son ancien amoureux, un acteur de théâtre sans le sou, réapparait dans sa vie.",20000000,97700000,116,"Romance, Drame",en,"",https://image.tmdb.org/t/p/w500/ycS4AydmXRWL4uj2vCwJOdfrcVt.jpg,https://image.tmdb.org/t/p/w1280/lqwwGkwJHtz9QgKtz4zeY19YgDg.jpg,Drame
337139,"Aqui, em Lisboa: Episódios da Vida da Cidade",2015-04-24,10.814,5.0,"",0,0,85,Drame,pt,"",https://image.tmdb.org/t/p/w500/15CqVSSHdyPyJ0d5PwWAqNQxAoe.jpg,"",Drame
999075,Left-Handed Girl,2025-09-17,9.7198,7.553,Une mère célibataire et ses deux filles arrivent à Taipei pour ouvrir une petite cantine au cœur d'un marché nocturne de la capitale taiwanaise. Chacune d'entre elles doit trouver un moyen de s'adapter à cette nouvelle vie et réussir à maintenir l'unité familiale.,0,0,108,Drame,zh,https://le-pacte.com/france/film/left-handed-girl-2,https://image.tmdb.org/t/p/w500/DEiZIMxoTh91BIn8Z3SlzabNDA.jpg,https://image.tmdb.org/t/p/w1280/xqft4oJyMATznCFFLpTlQPiSr8N.jpg,Drame
46853,Jeux interdits de l'adolescence,1977-05-17,10.0502,5.131,"Trois adolescents Fabrizio, Laura et Silvia, seuls dans une forêt, se livrent à des jeux érotiques.",0,0,94,Drame,it,"",https://image.tmdb.org/t/p/w500/nu5uj47KSF73VPEiIRYdPLJ96j7.jpg,https://image.tmdb.org/t/p/w1280/2AI3pSt5sbAEav6isVDIeCuiZql.jpg,Drame
50620,"Twilight, chapitre 5 : Révélation, 2ème partie",2012-11-13,15.0429,6.46,"Après la naissance de sa fille Renésmée, Bella s’adapte peu à peu à sa nouvelle vie de vampire avec le soutien d’Edward. Se sentant menacés par cette naissance d’un nouveau genre, les Volturi déclarent la guerre à la famille Cullen. Pour préparer leur défense, les Cullen vont parcourir le monde pour rassembler les familles de vampires alliées et tenter de repousser les Volturi lors d’un ultime affrontement.",120000000,829747654,115,"Aventure, Fantastique, Drame, Romance",en,"",https://image.tmdb.org/t/p/w500/u33XPvDpUuwQGvw3Jwg0RlrIfIj.jpg,https://image.tmdb.org/t/p/w1280/qkl57wzSFrpi2sRpoc2mZJbMuLP.jpg,Drame
1160360,If I Had Legs I'd Kick You,2025-10-10,11.6893,6.6,"Linda, une thérapeute épuisée, tente de garder le contrôle alors que sa fille souffre d'une maladie mystérieuse, son mari est absent, et son propre thérapeute devient de plus en plus hostile. Forcée de déménager dans un motel délabré, elle lutte pour maintenir sa vie personnelle et professionnelle à flot, dans un tourbillon de chaos émotionnel et de solitude.",0,21263,113,"Drame, Thriller",en,"",https://image.tmdb.org/t/p/w500/ua6xDVAQ58zasCEfbGPVqHJOP70.jpg,https://image.tmdb.org/t/p/w1280/hHN4iGAu0sCYvR0oaFmemKXDnVV.jpg,Drame
929590,Civil War,2024-04-10,11.1446,6.853,"Dans un futur proche où les États-Unis sont au bord de l'effondrement et où des journalistes embarqués courent pour raconter la plus grande histoire de leur vie : la fin de l'Amérique telle que nous la connaissons. Une course effrénée à travers une Amérique fracturée qui, dans un futur proche, est plus que jamais sur le fil du rasoir.",50000000,126542249,109,"Guerre, Action, Drame",en,"",https://image.tmdb.org/t/p/w500/4V06xpCUesnzXvkQav1q3RRlwxh.jpg,https://image.tmdb.org/t/p/w1280/en3GU5uGkKaYmSyetHV4csHHiH3.jpg,Drame
1075536,Suki,2023-02-24,9.7381,4.583,"",0,0,111,Drame,tl,"",https://image.tmdb.org/t/p/w500/6z8VVFdWX8nbvRIJkZVDlOUOJWc.jpg,https://image.tmdb.org/t/p/w1280/1lat0QYutfuLxvLg7prCWHSxYZt.jpg,Drame
637649,Un Homme en colère,2021-04-22,11.3273,7.59,"Un convoyeur de fond, fraîchement engagé, surprend ses collègues par l’incroyable précision de ses tirs de riposte, alors qu’ils subissent les assauts de braqueurs expérimentés. Tous se demandent désormais qui il est, d’où il vient et pourquoi il est là.",40000000,103966489,119,"Thriller, Crime, Drame",en,"",https://image.tmdb.org/t/p/w500/u1xYjmCpDqgUfLlSgq8HlHtVVor.jpg,https://image.tmdb.org/t/p/w1280/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,Drame
150689,Cendrillon,2015-03-06,11.5721,6.8,"Après la mort de la mère de la jeune Ella, son père, un marchand, se remarie. Ella accueille chaleureusement sa belle‐mère, Lady Tremaine, et ses deux filles Anastasia et Drisella. Mais lorsque le père d’Ella disparaît à son tour, les trois femmes vont faire d’Ella une servante.",95000000,543514353,105,"Romance, Fantastique, Familial, Drame",en,"",https://image.tmdb.org/t/p/w500/xQB77ZHBchFdZkiPCBJGQDd9qzB.jpg,https://image.tmdb.org/t/p/w1280/uKp9bl7yfwOROeGD7BZPPmiKTSm.jpg,Drame
1426776,À bout,2025-06-05,10.5469,7.797,Quel sera le coup de grâce ? Une journée affreusement pénible pousse une mère célibataire travailleuse vers le point de rupture... et un acte de désespoir choquant.,0,0,105,"Thriller, Drame, Crime",en,https://www.netflix.com/fr/title/81774713,https://image.tmdb.org/t/p/w500/v5Xsg4NGS4mJ3DpwuN5kUnZxhL3.jpg,https://image.tmdb.org/t/p/w1280/fnbWrDx8w8Reau4F1tFqoGuGmDZ.jpg,Drame
389,12 Hommes en colère,1957-04-10,10.6979,8.548,"Un jeune homme d'origine modeste est accusé du meurtre de son père et risque la peine de mort. Le jury composé de douze hommes se retire pour délibérer et procède immédiatement à un vote : onze votent coupable, or la décision doit être prise à l'unanimité. Le juré qui a voté non-coupable, sommé de se justifier, explique qu'il a un doute et que la vie d'un homme mérite quelques heures de discussion. Il s'emploie alors à les convaincre un par un.",397751,4360000,95,Drame,en,"",https://image.tmdb.org/t/p/w500/fFXrCl7nBFFaQU3IgTlinvk6vTi.jpg,https://image.tmdb.org/t/p/w1280/w4bTBXcqXc2TUyS5Fc4h67uWbPn.jpg,Drame
936946,Harvest,2025-04-16,10.4711,6.233,"Walter Thirsk, citadin devenu fermier, Charles Kent, seigneur un peu perdu, et les paysans de son domaine, coulent tous une existence paisible aux confins d’un Eden luxuriant lorsque se profile la menace du monde extérieur. En sept jours hallucinés, les habitants de ce village sans nom vont assister à sa disparition.",0,0,131,Drame,en,"",https://image.tmdb.org/t/p/w500/qZyUMfqL6imyUQnn7YsutqbdZl6.jpg,https://image.tmdb.org/t/p/w1280/ctjt6UKyTDV3UqEaVt6bcjaOg19.jpg,Drame
